ForeFlight Logbook Import,This row is required for importing into ForeFlight. Do not delete or modify.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-04,N523LP,KPNE,KPNE,,19:33,19:39,21:46,22:01,,,2.2,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,2.2,0.00,0.00,0.00,0.00,6,3;ILS OR LOC RWY 24;24;KPNE;;,3;RNAV (GPS) RWY 24;24;KPNE;;,,,,,0.0,0.0,2.2,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.000000
2025-11-02,N523LP,KPNE,KPNE,,14:32,14:54,15:44,15:59,,,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,,1,,1,,,1,,,2,2,0,0,2,0.000000
2025-11-01,N523LP,KPNE,KPNE,,11:20,11:46,12:36,12:51,,,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,,1,,1,,,1,,,2,2,0,0,2,0.000000
2025-10-27,N523LP,KPNE,KPNE,,18:56,19:10,20:06,20:21,,,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.4,0.0,0.0,,0.0,,,,,,,,,,,,,,,1,,1,,1,,,1,,,2,2,0,0,2,0.000000
2025-10-25,N523LP,KPNE,KPNE,,13:51,14:01,14:42,14:57,,,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,,1,,1,,,1,,,2,2,0,0,2,0.000000
2025-10-24,N523LP,N07,KPNE,,13:38,13:49,14:31,14:46,,,1.1,1.1,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0,60.90,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,,,,1,,,1,,,1,2,0,0,2,0.000000
2025-10-24,N32SX,KPNE,N07,,12:03,12:04,12:43,12:58,,,0.9,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0,60.90,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1,,1,,,,,,1,1,0,0,1,0.000000
2025-10-23,N224VL,KUKT,KUKT,,,,,,,,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0.000000
2025-10-23,N224VL,KPNE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.000000
2025-10-23,N32SX,KPNE,KPNE,KUKT,17:59,18:09,18:26,18:41,,,1.1,1.1,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0,54.40,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,2,0.000000
2025-10-22,N523LP,KPNE,KPNE,KWWD,23:37,00:03,01:23,01:38,,,2.7,2.7,0.0,2.7,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0,129.10,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,2.7,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,2,0.000000
2025-10-14,N25GX,KPNE,KPNE,,23:47,00:14,00:59,01:14,,,1.2,1.2,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6,6,6,0.000000
2025-10-09,N523LP,KPNE,KVAY,,13:55,14:17,14:58,15:13,,,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.6,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,6,2,0,0,3,0.000000
2025-10-09,N523LP,KPNE,KPNE,,11:25,11:39,12:55,13:10,,,1.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.8,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0.000000
2025-10-07,N523LP,1PS6,,,,,,,,,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,1.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0.000000
2025-10-07,N523LP,KPNE,1PS6,,11:26,11:46,12:07,12:09,,,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,6,0.000000
2025-10-04,N523LP,KPNE,KPNE,,11:10,11:23,12:18,12:33,,,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0.000000
2025-09-27,N32SX,KPNE,KPNE,,12:07,12:15,13:01,13:16,,,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0.000000
2025-09-26,N625FL,KPNE,KPNE,N14,00:08,00:15,00:55,01:10,,,1.0,1.0,0.0,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,25.80,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,3,0.000000
2025-09-23,N25GX,KPNE,KPNE,,18:51,19:08,19:43,19:58,,,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.7,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.9,0.0,0.0,0.0,Caleb Roop,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0.000000
2025-09-20,N32SX,KPNE,KPNE,,12:14,12:25,13:32,13:47,,,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0.000000
2025-09-19,N523LP,KPNE,KPNE,KPNE KVAY KPNE,13:07,13:32,15:12,15:27,,,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,13,1,0,0,13,0.000000
2025-09-16,N523LP,KPNE,KPNE,,18:14,18:30,19:42,19:57,,,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,1.5,0.0,0.0,0.0,Caleb Roop,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0.000000
2025-09-15,N25GX,KPNE,KDYL,KPNE KPTW KDYL KPNE,18:56,19:15,20:03,20:18,,,1.7,1.7,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0,79.40,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.7,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,3,0.000000
2025-09-13,N32SX,KPNE,KPNE,KPNE KVAY KPNE  ,15:10,15:28,16:10,16:25,,,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,0,4,0.000000
2025-09-12,N625FL,KPNE,KPNE,KPNE KPTW KDYL KPNE,22:59,23:15,00:11,00:26,,,1.3,1.3,0.0,0.7,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0,63.50,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,3,3,0.000000
2025-09-12,N523LP,KPNE,KPNE,,14:00,14:13,15:29,15:44,,,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,1.6,0.0,1.1,0.0,Caleb Roop,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0.000000
2025-09-12,N523LP,KPNE,KPNE,,12:47,13:06,13:23,13:38,,,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.9,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0.000000
2025-09-11,N523LP,KPNE,KPNE,,16:34,16:59,17:39,17:54,,,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,0,4,0.000000
2025-09-09,N523LP,KPNE,KPNE,,19:13,19:38,20:36,20:51,,,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.6,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,0,4,0.000000
2025-09-05,N523LP,N07,KPNE,,20:08,20:09,20:58,21:13,,,1.1,1.1,0.0,0.0,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0,60.90,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0.000000
2025-09-05,N523LP,KPNE,N07,,17:13,17:43,18:23,18:38,,,1.4,1.4,0.0,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0,60.90,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0.000000
2025-09-03,N523LP,KPNE,KPNE,,19:54,20:24,22:54,23:09,,,3.3,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,3.3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,18,1,0,0,18,0.000000
2025-09-03,N523LP,KPNE,KPNE,,11:27,11:42,12:26,12:39,,,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0.000000
2025-09-02,N625FL,KPNE,KPNE,KPNE KDYL KPNE,01:49,02:06,02:19,02:34,,,0.9,0.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,2,0.000000
2025-08-31,N625FL,KPNE,KPNE,,00:27,00:35,01:06,01:21,,,0.9,0.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,3,5,0.000000
2025-08-30,N32SX,KPNE,N07,KPNE N07 KPNE,11:13,11:16,12:01,12:16,,,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,182.70,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,2,0.000000
2025-08-28,N523LP,KPNE,N07,,15:36,15:56,16:34,16:49,,,1.2,1.2,0.0,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0.000000
2025-08-25,N25GX,KPNE,KPNE,,22:08,22:22,23:55,00:10,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0.000000
2025-08-23,N32SX,KPNE,26N,KPNE 26N KWWD 26N KPNE,12:31,12:35,13:13,13:28,,,3.1,3.1,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,3,0.000000
2025-08-22,N32SX,KPNE,KPNE,,23:18,23:38,00:20,00:35,,,1.3,1.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0.000000
2025-08-10,N32SX,KMQI,KPNE,"KLNS , KPTW",,,,,,,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,315.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,"""61.129 (4) (I) PDPIC""",,,,,,,,,,,,,,,,3,3,0,0,3,254.000000
2025-08-04,N523LP,KPNE,KPNE,KPNE KDYL KPNE,18:56,19:12,19:55,20:10,,,1.2,1.2,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0,31.80,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,2,0.000000
2025-08-02,N523LP,KPNE,KPNE,,07:13,07:27,09:27,09:42,,,2.5,2.5,0.0,1.8,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,2.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,2,3,0.000000
2025-08-01,N523LP,KPNE,KPNE,,01:00,01:02,01:28,01:43,,,0.7,0.7,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.7,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0.000000
2025-08-01,N523LP,KPNE,KPNE,,23:38,23:52,00:31,00:46,,,1.1,1.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0.000000
2025-07-26,N523LP,KPNE,KPNE,KPNE KVAY KPNE,11:24,11:36,12:48,13:03,,,1.7,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.7,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,0,5,0.000000
2025-07-26,N523LP,KPNE,KPNE,,11:23,11:36,12:48,12:55,,,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,482.50,484.00,0.00,0.00,0,,,,,,,1.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.000000
2025-07-22,N25GX,KDYL,KPNE,,13:49,13:50,14:08,14:23,,,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.6,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0.000000
2025-07-22,N523LP,KPNE,KDYL,,12:32,12:53,13:13,13:28,,,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.9,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0.000000
2025-07-20,N32SX,KPNE,KPNE,,23:43,00:01,00:22,00:37,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,2,0.000000
2025-07-20,N523LP,N07,KPNE,,17:42,17:48,18:43,18:58,,,1.3,1.3,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0,60.90,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0.000000
2025-07-18,N25GX,KPNE,KPNE,KPNE KPTW KDYL KPNE ,12:23,12:37,13:57,14:12,,,1.8,1.8,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0,63.50,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.8,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,0,3,0.000000
2025-07-17,N25GX,KPNE,KPNE,,,,,,,,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,6,0.000000
2025-07-09,N291LA,N07,KPNE,,,,,,,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0.000000
2025-07-09,N523LP,KPNE,N07,,21:16,21:38,22:21,22:36,,,1.3,1.3,0.0,0.0,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0.000000
2025-07-06,N625FL,KPNE,KPNE,KPNE KUKT KPNE,22:22,22:33,23:18,23:33,,,1.2,1.2,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0,54.40,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,2,0.000000
2025-07-06,N32SX,KPNE,KPNE,KPNE N07 KPNE,14:55,15:25,16:11,16:26,,,2.4,2.4,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0,121.80,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,2,0.000000
2025-07-05,N523LP,KPNE,KPNE,,11:06,11:31,12:20,12:35,,,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,1.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0.000000
2025-07-04,N523LP,KPNE,KPNE,,17:31,18:01,18:21,18:36,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0.000000
2025-07-04,N291LA,26N,KPNE,,13:37,13:43,14:26,14:41,,,1.1,1.1,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0,52.50,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0.000000
2025-07-04,N523LP,KPNE,26N,KPNE 26N KPNE,11:26,11:41,12:48,13:03,,,2.7,2.7,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0,157.50,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,2.7,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,6,0.000000
2025-07-03,N523LP,KPNE,KPNE,KPNE KWWD KPNE,17:46,17:56,20:38,20:53,,,3.1,3.1,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0,129.10,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,3.1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,2,0.000000
2025-07-02,N523LP,KPNE,KPNE,,00:10,00:40,02:01,02:16,,,2.1,2.1,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,2.1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,4,4,3,3,7,0.000000
2025-06-29,N523LP,KPNE,KPNE,KPNE KLOM KPNE,14:28,14:36,15:13,15:28,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,2,0.000000
2025-06-25,N523LP,KPNE,KPNE,,20:31,20:51,22:28,22:43,,,2.2,2.2,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,2.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0.000000
2025-06-24,N523LP,KPNE,KPNE,KPNE KSBY KPNE ,01:20,01:30,04:04,04:19,,,3.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,214.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,3.0,0.0,0.0,0.0,Jude Laughlin,"""Flight to satisfy 61.129(a)(3)(iv). Instruction received on night xc operations and planning, visual illusions, traffic pattern entries, ATC flight following procedures, as well as operation of the Garmin G3X """,Jude Laughlin;Instructor;jude.laughlin@gmail.com;,,,,,,"""Night XC for CPL""",,,,,,,,,,,,,,,,0,0,2,2,2,0.000000
2025-06-23,N523LP,KPNE,KPNE,,00:02,00:12,01:16,01:31,,,1.5,1.5,0.0,0.5,,,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.5,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,3,3,0.000000
2025-06-22,N25GX,KPNE,KPNE,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,3,0.000000
2025-06-21,N625FL,KPNE,KPNE,,15:07,15:18,16:01,16:16,,,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,0,1,0.000000
2025-06-21,N523LP,KPNE,KPNE,,12:11,12:29,13:26,13:41,,,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,1.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0.000000
2025-06-19,N523LP,KPNE,KPNE,KPNE KWWD KPNE,13:26,13:49,15:52,16:07,,,2.7,2.7,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0,129.10,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,2.7,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,2,0.000000
2025-06-13,N523LP,KWWD,KPNE,,17:15,17:15,18:07,18:22,,,1.1,1.1,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0.000000
2025-06-13,N523LP,KPNE,KWWD,,15:09,15:39,16:52,17:07,,,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,2.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0.000000
